Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
50167.49,7.56,7.36,3.08,34292.31,1058356.18,"5575 Lori Valley Suite 277
East Laurenshire, VI 63253"
51391.64,5.56,6.90,3.13,28063.72,681089.9189,"58782 Johnson Mountains Suite 376
North Haley, GU 73562-3649"
79823.41,5.74,9.63,5.35,41545.61,1958064.742,"Unit 1980 Box 9388
DPO AP 60961"
65913.86,4.86,5.36,2.44,12450.58,353240.0547,"37279 Sherry Village Apt. 053
East Gary, NY 52576"
69603.69,7.43,5.10,2.05,31337.78,1054304.172,"299 Hernandez Spurs
North Jenniferside, NC 36229"
46367.21,5.29,5.18,4.50,26015.30,268050.8147,"USNS Knight
FPO AA 40555-2967"
66195.34,6.51,6.61,3.14,37288.92,1318597.715,"8367 Manuel Road
Nathanfort, AS 36077-1481"
76899.28,5.35,7.76,3.25,37825.78,1334537.424,"Unit 4084 Box 0083
DPO AP 37875-3153"
54427.91,7.19,7.33,3.03,54045.94,1598736.4,"4049 Marshall Court
North Richardchester, CA 72472-7881"
82920.88,6.17,7.15,4.27,33935.97,1699952.814,"96734 Taylor Valleys
New Jameston, VT 96626"
47121.01,6.71,6.65,3.23,46303.46,1012269.82,"5216 Santos Fall Apt. 450
New Stephanie, CT 66218"
74968.42,4.71,6.56,3.08,28045.42,1093506.014,"61648 Sanchez Circles
Lake Leechester, LA 49969"
68222.74,6.31,7.06,6.22,32660.44,1064703.305,"005 Howard Court
South Samuel, ID 25951"
61485.87,5.87,7.85,4.40,38179.78,1184614.087,"996 Maynard Canyon
West Joshua, MI 96703-1883"
72894.74,6.03,6.56,4.01,37796.06,1146480.214,"34284 James Spur
Tylerview, WV 81678-0964"
68254.60,7.90,7.49,4.36,48908.77,1925615.841,"3900 Abigail Causeway Apt. 018
Andrewmouth, PA 26684"
62088.70,7.05,7.11,5.23,38337.48,1233882.555,"284 Aguilar Coves
Aprilton, MT 95894-4681"
60658.65,4.54,6.44,3.49,45004.97,822685.3746,"USNS Ramirez
FPO AP 39441-7948"
76321.06,6.67,7.49,4.46,56696.52,1935831.039,"754 David Extension Suite 168
Port Johnmouth, NC 70098-8125"
52141.36,7.57,7.30,3.28,29595.43,912585.6212,"4508 Nathan Turnpike
North Johnhaven, HI 10437-3329"
75080.17,5.97,7.22,5.35,50408.86,1636906.288,"PSC 4366, Box 3936
APO AA 04338"
62117.45,7.31,6.40,3.13,26295.44,1197929.743,"52186 Emily Meadow Apt. 818
Sarahview, GA 28318-5934"
74253.44,4.40,5.28,3.25,44939.67,1039794.767,"0850 Jamie Extensions
Veronicaville, ID 52481"
65561.46,5.32,6.53,2.47,40231.70,1033450.139,"40771 Jonathan Prairie Suite 353
Jacquelineberg, ND 39043-7937"
58124.42,5.94,6.82,2.34,28863.87,839589.8445,"8131 Mercado Squares Apt. 377
Patrickton, GU 44349-3317"
62159.23,5.16,4.32,2.04,36644.53,782800.4947,"804 Garcia Expressway Apt. 214
Lake Ian, MH 61019-6598"
88722.96,5.86,5.99,4.06,29896.67,1547127.386,"9388 Thompson Tunnel
West Keith, NM 14566"
74791.02,6.11,7.48,6.45,29153.80,1518706.283,"4536 Nathaniel Course
West Teresa, SC 77668"
67305.62,6.32,5.48,2.42,39369.64,1074456.402,"642 Hawkins Fork Apt. 093
West Zachary, ID 72057"
51195.90,5.99,7.04,4.05,30028.62,671960.6449,"3198 Karen Crescent
East Michelemouth, WY 23908"
63223.37,4.94,8.09,3.32,35891.81,1185734.958,"1853 Barrett Corner Suite 517
Warnerburgh, GA 97586-3421"
78788.44,6.77,6.64,4.01,38656.43,1518454.06,"737 Brenda Cape Apt. 645
Lambertburgh, TN 82080-7211"
58367.69,5.68,6.22,4.46,28800.91,666745.6714,"019 King Ranch
Robertstad, AS 69824"
65149.90,5.56,7.12,6.36,29190.89,988014.7561,"6548 Miller Glens
Robertsonville, GA 49810-7617"
72416.48,6.16,7.27,4.44,6805.74,997452.5009,"75158 Michael Pike
Orozcobury, CA 40636"
81374.67,6.59,8.39,4.09,38647.50,1791307.241,"935 Edward Pike Suite 106
Andrewchester, PR 85454"
70342.67,4.56,7.31,6.34,34970.82,1223589.046,"2798 Cherry Shoal Apt. 496
West Brittanyfurt, VI 28505"
68966.98,5.00,8.06,5.50,39917.43,1321257.251,"298 Mccullough Creek Suite 896
Williamsbury, PW 67834"
60104.12,7.70,7.26,6.33,31781.92,1193687.181,"91450 Angela Extensions Suite 533
Shawnberg, MI 36404"
55192.85,5.95,6.67,4.07,36705.91,840208.743,"523 Michael Orchard Suite 022
Monicaborough, OR 92185-9530"
68599.74,6.67,6.60,2.13,42548.11,1474745.015,"170 Jennifer Parkway
New Kathleenmouth, NY 68893"
76611.89,5.45,8.57,5.22,33001.91,1527439.717,"Unit 5313 Box 6256
DPO AP 04298-1024"
45318.67,5.71,6.93,2.36,47223.16,802048.4455,"06548 Barnes Alley
Colemanview, DE 24414"
73714.16,6.11,6.34,3.08,30049.17,1016960.655,"3443 Murphy Shore
Lauriestad, NE 46924"
59961.10,6.74,6.09,3.49,31853.71,1051230.001,"7994 Kristin Circles Suite 061
Port Patricia, IA 00997"
70444.46,4.72,7.88,3.46,41919.58,1209964.352,"USS Wade
FPO AP 69783"
66638.87,7.97,6.23,4.25,26641.70,1357208.238,"0754 Ray Meadow
West Jakestad, GU 55936-8825"
73869.54,6.40,7.51,5.46,25694.25,1513846.595,"PSC 7179, Box 7408
APO AE 33113"
74112.79,4.41,8.05,3.09,66995.47,1737570.505,"04976 Joel Plaza Suite 658
South Dominiqueland, MS 27646-5758"
44180.46,7.12,6.90,3.32,30809.97,613370.8511,"PSC 0743, Box 2104
APO AP 51218"
65279.34,4.47,6.92,4.39,29971.90,767784.6304,"5699 Pittman Landing Suite 973
North Barbara, AS 42070-3571"
63342.29,5.59,8.17,3.19,31726.67,1181663.484,"85521 Erica Stream
Garyside, MI 32028-7341"
77352.64,9.01,5.89,3.49,39667.51,1898168.684,"969 Robert Vista Suite 545
West Kelly, NC 31856-7083"
76053.55,7.00,5.45,3.49,45636.33,1471784.005,"209 Ricky Inlet
South Cristina, NY 71350"
92669.59,5.30,5.42,4.11,31467.48,1397461.553,"55868 Michael Forges Apt. 917
Websterberg, MI 71432"
40748.65,6.25,5.59,2.47,46643.16,664465.331,"59240 Roberto Route Suite 539
New Tony, MO 99038"
68176.07,5.44,7.81,3.42,32525.45,1128252.819,"848 Daniels Estate Apt. 334
East Shawn, NJ 17628"
84824.22,5.87,7.23,3.26,27862.67,1273629.124,"398 Brian Drive Suite 634
Port Charlene, MN 13264"
38571.96,7.43,5.72,3.47,47386.79,968411.6244,"6613 Cynthia Loop Suite 555
Lake Heatherstad, NH 33698"
63843.76,6.24,6.41,3.13,37703.30,1071537.376,"98401 Malone Light Suite 418
Elizabethhaven, AZ 84474"
87444.17,7.08,4.96,3.37,51591.68,1802294.289,"77963 Sarah Knolls
Port Sarahchester, ID 62727"
63409.98,5.77,6.09,4.08,56256.98,1369582.582,"293 Eric Track
Emilyborough, CO 14912-1041"
55096.80,6.85,7.43,5.04,52405.28,1350283.997,"568 Ayala Harbor
New Joshua, ME 24290-8638"
84597.30,5.52,7.88,3.37,31143.89,1637831.328,"9269 Jacob Cliffs
Sherimouth, WY 08850"
71408.30,6.57,7.23,6.21,49463.05,1574279.814,"8368 Jacqueline Run Apt. 172
Collinsfort, SC 29889-1351"
77376.17,4.77,7.72,5.04,38105.78,1251063.65,"Unit 6341 Box 0082
DPO AE 97828-9132"
58968.03,5.39,5.69,4.22,50936.33,992622.7693,"2248 Clark Tunnel
Jasonchester, OK 50154-3560"
86528.93,6.01,7.97,4.13,27593.13,1616505.354,"52320 Aaron Plains
Wilcoxville, MI 89940-7844"
63274.67,5.49,8.56,3.00,38904.67,1440106.864,"4603 Buchanan Turnpike Suite 998
Lake Aaronchester, KS 76604"
72264.49,5.56,6.63,3.00,32827.68,1139014.194,"3852 May Roads
Gregoryside, ME 75573-8230"
56180.59,6.20,7.18,4.27,41036.28,1139072.772,"121 Morris Rue Apt. 772
Willisborough, NM 03840"
59952.66,5.24,8.19,5.49,50752.19,1243491.572,"0589 Crystal Flats Suite 205
Deannaton, SD 00942-5751"
59938.75,6.51,4.99,2.33,44065.15,1021126.683,"056 Joshua Knoll
Katelynberg, OR 36067-4266"
72847.99,5.95,6.46,3.03,21985.73,960918.6584,"1552 Michael Village Suite 300
West Christopher, MD 17583"
65803.60,6.73,7.06,4.06,36011.05,1306288.227,"2606 Potter Loaf Suite 000
Gonzalezland, MD 10312-1356"
73177.62,6.71,7.23,6.24,41971.16,1537897.118,"693 Deleon Spur
Turnerbury, MP 81555"
64469.03,4.53,5.84,2.03,43745.99,909885.8014,"42171 Laura Drive Apt. 420
Port Markchester, DE 08454"
87928.14,5.42,7.87,6.21,47452.36,1752112.604,"Unit 4273 Box 6840
DPO AA 28938"
70844.21,4.18,7.51,5.34,33483.65,1129388.123,"6207 Michele Loaf
East Matthew, SD 56462"
87758.43,6.65,8.61,3.16,47320.68,2024902.521,"03007 Rebecca Pine Apt. 641
Randolphtown, AR 96430"
60555.41,4.99,6.95,2.50,49309.85,1164968.877,"18181 Jennifer Spring
Pittmanton, MH 87346-2658"
60055.61,4.87,7.51,4.27,44435.16,1187454.672,"093 Bass Pine
Port Steveshire, VT 94645"
88603.21,7.10,5.23,2.16,37215.67,1675702.223,"75612 Murray Mount Suite 278
Isaiahport, MO 65391"
62873.37,5.78,7.61,5.27,41637.80,1163559.471,"Unit 5343 Box 1740
DPO AP 46620-1298"
54226.29,5.37,7.51,4.33,35596.82,814240.2816,"0527 Dixon Port Suite 914
Davisland, UT 33069"
76309.49,6.07,7.67,4.09,42652.37,1480674.799,"17423 Brian Shoals
Dawsonshire, NC 76104-0209"
68297.52,5.53,8.26,4.35,23177.58,1281308.332,"8282 Diane Parks Suite 556
Port Mary, CO 34368-5962"
58895.33,6.59,6.01,4.14,41856.37,1187044.053,"2393 Lee Viaduct Suite 890
New Matthew, HI 75319-0401"
75782.34,6.34,6.01,4.16,23287.07,1267803.317,"525 Nancy Expressway Suite 249
South Victoria, TX 71040"
72314.85,4.94,7.69,6.45,35998.32,1094792.003,"49252 Moore Falls
South Courtney, VI 01371"
70422.29,8.13,7.22,3.17,20206.52,1489574.137,"735 Norris Estates Apt. 062
North Curtis, VA 93783"
80407.31,5.85,6.59,3.28,22800.04,1280995.549,"659 Smith Loop
Juanview, SC 56564"
65069.95,4.22,6.91,4.38,45095.70,1046347.121,"7113 Hudson Freeway Apt. 445
Parsonsburgh, NC 49273-0721"
72932.25,5.21,6.87,4.21,30072.72,1149694.034,"8412 Lyons Corners
Farmerfort, NJ 42123-7232"
54769.38,6.72,7.53,3.45,39001.57,1063344.635,"34863 Vincent Centers Suite 574
Kaylachester, KY 06446-4679"
79296.70,5.94,7.12,4.06,24298.97,1377113.026,"109 Jeffrey Ridge
Port John, PA 78628-0517"
82353.29,6.32,6.77,2.49,31745.92,1459525.376,"610 Dale Station
West Williamburgh, KY 98834"
38122.52,6.34,7.76,5.12,38067.55,899609.3001,"783 Stacey Glen
West Katherineberg, NV 67007-1370"
60757.32,4.92,6.21,3.50,29017.41,482689.7034,"02689 Nicholas Crescent
South Cynthia, RI 90106-4876"
66469.37,4.66,6.12,4.13,22670.61,412269.2034,"72270 Hodges Ways
Port Tinaland, ME 14314"
59007.67,5.88,7.22,6.49,33631.23,1209797.58,"USNS Murphy
FPO AE 65459-0233"
88876.32,4.64,5.97,3.09,29004.16,1342506.921,"79442 David Square
North Michaelbury, FL 67868-1247"
63242.15,5.53,6.21,4.21,14291.15,727866.5252,"18906 Don Underpass Apt. 259
North Cherylfort, MN 47231-8972"
62974.43,5.54,7.83,3.12,48184.92,1447250.999,"3754 Robert Mount Apt. 830
East Colleen, LA 80073"
86744.05,6.01,6.04,4.38,32474.83,1578766.05,"97028 Michael Bridge
Lorifurt, CT 20584-1266"
69801.45,6.27,7.69,4.38,37852.54,1578737.436,"049 Justin Manor
Burkehaven, AL 38105"
63542.31,6.22,7.37,4.11,57318.79,1445527.137,"58135 Sanders Plaza Suite 351
North Ethanfurt, GA 69064"
78403.64,5.78,5.23,4.49,33686.37,1221823.704,"7610 Tiffany Manors
Joneshaven, HI 18598-1599"
85662.30,6.44,8.73,3.23,42401.60,2031338.347,"108 Brandon River Suite 495
West Suzanne, OH 54121"
82851.73,4.87,6.77,2.22,33366.27,1232974.142,"478 Lee Keys Apt. 877
Tamaratown, PR 96836-6503"
70934.94,6.44,7.03,6.14,36394.25,1426402.807,"9558 Salas Mews Apt. 778
Garciamouth, CA 12354"
64354.77,4.31,6.33,3.09,25495.36,520217.893,"058 Dennis Locks Apt. 993
Ramirezview, LA 11845-8856"
79243.24,5.82,6.54,4.23,32761.56,1314770.47,"71521 Fowler Viaduct Apt. 571
Diazmouth, PW 46459-0425"
74944.35,6.31,6.43,3.44,31389.29,1249331.45,"Unit 4835 Box 6747
DPO AA 25329"
77545.93,6.10,7.90,5.47,52740.41,1835564.689,"67665 Sanchez Creek
Torresburgh, PR 48232-9088"
69789.33,5.22,6.34,2.36,40473.77,1018173.703,"USNS Shaw
FPO AA 60162"
60308.91,3.69,7.29,3.32,35971.47,607858.9912,"54583 Zhang Corner
New Codyshire, NE 43091-1891"
89130.03,4.33,7.00,3.45,39154.79,1340983.25,"3771 Suarez Roads
East Adamton, NE 39445-1517"
73505.60,6.03,5.98,2.24,39677.33,1292740.446,"29572 Marquez Camp Apt. 784
New Linda, HI 03067"
84023.33,7.10,6.65,4.32,33106.20,1772780.143,"78123 Bradford Trafficway
East Jessica, OR 69693-6748"
53971.24,7.21,5.97,3.25,46685.36,1131887.762,"4426 Chan Squares Apt. 652
Alexanderland, DE 94505-0909"
74750.19,6.20,7.57,4.06,36538.76,1603627.938,"1714 Christopher Expressway
New Pamelaland, DE 68428-5301"
56128.00,5.67,6.80,3.38,32807.51,809121.1058,"558 Miller Rapids Apt. 497
Pageton, DC 56260-9370"
73886.08,5.54,5.59,2.16,26038.51,987004.0837,"85083 Combs Fort
Connorhaven, AR 99906-2530"
45781.23,5.46,5.89,4.43,34660.18,676970.6909,"746 April Dam
Stephanietown, VT 03527"
59788.22,4.66,6.19,4.34,15036.27,461473.5665,"090 Floyd Square
Joshuaborough, WI 05177"
47320.66,3.56,7.01,3.16,15776.62,15938.65792,"91410 Megan Camp Suite 360
Laurafort, OH 15735"
81510.37,6.20,5.86,4.03,39937.37,1622827.298,"7813 Cook Ways
New Renee, MO 59060-4720"
81013.62,7.15,7.24,5.44,45472.05,1924155.582,"44348 Perez Court Apt. 137
East Nataliemouth, MD 60874"
70829.58,6.83,6.15,3.30,49360.09,1548598.755,"00751 Wilson Land
East Melissa, FM 51722"
94889.80,7.21,6.34,3.41,31884.44,2007639.432,"19835 Evans Corners Apt. 840
Millston, DC 24547-3845"
62635.26,4.37,6.57,4.26,24348.03,461912.2443,"139 Marcus Crossroad Apt. 702
New Raymond, MO 30108"
68871.45,4.75,8.00,4.00,40863.70,1243838.634,"920 John Square Apt. 431
Morsefort, TN 98396"
76150.05,5.89,7.45,5.07,31443.04,1309922.854,"0484 Fischer Parkways
West Karenland, ME 35904-3424"
62443.29,5.89,8.72,6.13,37078.68,1343484.727,"PSC 8422, Box 9350
APO AE 08498"
57597.58,5.07,6.57,2.02,29580.80,771214.4796,"2315 Melissa Viaduct
Kristinborough, IA 49932-3560"
70194.57,7.30,6.17,2.23,29254.11,1244955.461,"USNS Martin
FPO AP 43598"
58342.37,4.51,5.53,3.44,19056.04,365929.5973,"498 James Path
West Thomas, MA 01095-6961"
64492.95,8.02,6.42,4.41,30102.13,1453108.794,"5834 Bryan Views
South Deannatown, NC 16250"
83284.45,5.59,5.41,4.31,24627.55,1128906.339,"7750 Fisher Drive
East David, MT 58483-1402"
70975.97,6.79,9.00,3.15,61104.36,2100698.071,"39843 Cannon Prairie
Wesleyville, PW 52164"
77742.19,5.08,7.38,4.41,22231.83,1105024.416,"USS Jackson
FPO AP 03152"
60563.79,6.87,7.73,5.47,31568.10,1159526.154,"6221 Timothy Wall Apt. 457
South Devinshire, TN 24785-6510"
75454.16,8.22,8.18,5.29,51172.95,1940933.472,"605 Gary Walks Suite 673
West Zacharyhaven, OR 07669-9046"
74490.40,6.69,7.50,4.33,35264.61,1549031.093,"55757 Emily Lane
New Bruce, NC 73920"
71052.46,5.09,7.14,3.45,46731.66,1379456.031,"732 Smith Mountains
Alexanderchester, OR 54801-0121"
90293.03,5.37,8.08,4.20,26550.71,1501917.318,"4274 Amanda Pass Apt. 057
Joshuashire, AZ 69079-0201"
62060.94,5.95,4.50,3.45,55583.94,963655.5774,"767 Silva Walks Suite 235
Darrellbury, ID 04171"
88556.01,4.90,6.58,4.00,59262.54,1900999.546,"6322 Hayes Tunnel
South Vanessa, WY 61577"
64780.88,7.31,6.11,2.32,27027.06,1200060.662,"478 Ellis Road Apt. 718
West Monicabury, AL 50588"
59940.07,6.27,6.89,2.11,27129.80,1063743.424,"77405 Kristin Summit Suite 526
Popemouth, MI 10140-6085"
62699.53,7.43,5.73,3.39,46419.47,1252733.097,"906 Erin Hill Suite 409
West Davidside, NE 51655"
63574.47,5.33,6.09,2.34,34714.72,907530.1753,"73071 Brian Branch Apt. 045
Lake Aliciatown, WV 11590-0331"
66965.04,6.82,8.14,3.50,22890.84,1256086.507,"0398 Keller Place Apt. 097
Lake Timothy, SC 97306"
69494.45,6.25,7.92,3.45,33916.88,1517868.595,"875 Graves Vista Apt. 823
North Cory, IA 32921"
77131.58,7.68,8.82,3.12,34905.05,1705546.412,"USCGC Atkins
FPO AA 88742"
70080.63,5.06,7.25,4.05,32524.43,1081578.619,"Unit 4367 Box 3095
DPO AP 41559-2486"
68311.93,4.31,7.26,5.29,39833.09,872177.4089,"059 Barnes Plaza Apt. 437
East Christopherside, WV 18868"
74727.25,6.07,5.59,2.49,27372.31,1061785.583,"997 Wade Lake
East Jean, NH 12061-4791"
67196.13,6.02,8.62,4.11,38417.98,1355545.588,"38974 Tara Points Suite 917
South Davidfort, MA 12188-3007"
72314.50,5.26,7.78,5.28,38251.86,1455511.267,"45116 Richard Freeway
West Nicole, OK 05956-0785"
72792.14,6.26,6.38,2.08,55997.85,1445030.984,"878 Richardson Burgs Suite 002
New Donna, NJ 89706-8731"
58272.93,4.48,7.92,3.39,39755.90,823821.7864,"52005 Smith Drive
Leetown, NY 24822"
72662.61,8.19,6.14,3.26,33532.54,1693693.553,"37242 Norton Station
West Sherrytown, RI 77343"
66036.42,5.43,7.43,3.33,23207.68,944979.0094,"731 Martinez Garden
Nguyenside, KS 28194"
69384.37,5.64,6.21,3.33,46833.36,1156786.084,"19654 Dale Neck
Jacksontown, MS 97868-5501"
73684.35,6.17,5.87,4.18,33448.71,1306288.623,"895 Robinson Mountains
Garnerborough, VT 84650"
61056.40,7.05,8.24,5.21,53410.40,1785449.72,"2637 Robin Mountain Apt. 031
Port Rebeccaton, MS 19745"
64762.66,7.24,6.16,3.02,32136.84,1115080.654,"146 Shane Skyway Suite 660
Maxwellland, NV 25421-8152"
71613.75,3.94,8.25,5.39,36926.00,1188255.081,"770 Allen Estate Suite 706
Finleyton, MA 88434"
63989.84,5.99,6.56,4.27,32059.77,1184799.271,"USCGC Mason
FPO AA 08033"
66408.81,4.68,7.37,5.08,31942.72,1134246.503,"4213 Kristin Ridges Suite 586
North Geraldton, ME 48104"
57905.50,5.70,8.14,4.50,43341.09,1108022.282,"8048 Norma Underpass
New Stephanie, WY 80183"
65207.74,6.00,8.02,4.02,29668.10,1148416.91,"47726 Crystal Summit Apt. 370
West Carol, SD 94226-0168"
72391.49,6.04,5.75,4.45,32674.67,1202574.353,"81342 Lisa Isle Apt. 308
Smithhaven, TN 81484"
74360.18,5.69,8.37,6.22,32337.48,1428212.034,"587 Charles Creek Suite 343
North Markport, UT 78725"
91024.42,5.83,7.63,5.24,44381.27,1842736.247,"Unit 2264 Box 8835
DPO AA 53673-6916"
65342.81,5.92,7.32,6.14,44057.84,1262232.321,"0296 Garcia Trafficway
Port Kimberlyburgh, CO 39564"
80051.85,5.87,6.02,3.39,35254.13,1354609.246,"615 Larry Loop
Warrenberg, PR 37943"
69835.56,6.42,7.67,3.03,19376.32,1277380.529,"46680 Weaver Plains Apt. 497
Karenhaven, RI 92983"
70552.56,5.43,6.91,2.35,31093.45,854487.597,"962 Darren Lakes
North Tomfort, MI 52784"
75099.25,5.99,6.88,3.45,14744.05,968045.4778,"19819 Kevin Station Apt. 378
Ericton, VA 06252"
49623.12,5.22,7.34,3.27,35090.89,769113.8332,"4484 Johnson Plains Apt. 962
Timothyton, KY 28215"
72095.50,6.53,6.17,4.40,46379.12,1236093.914,"636 Kaitlin Street Suite 014
Reginashire, MT 77789-5394"
60865.00,7.10,5.85,4.17,25334.78,745586.5735,"951 Thompson Fall
New Yolanda, NM 77528"
62503.59,3.78,7.16,6.48,35167.57,944288.911,"072 Ayala Forks
North Amanda, SC 46590"
62130.62,7.03,6.64,4.37,40847.89,1283480.439,"9370 Higgins Villages
New Shawnton, MP 90345-6052"
68114.18,5.36,7.23,6.13,40035.65,1214941.762,"443 Jorge Inlet Suite 922
Martinland, WV 09517-6600"
57944.66,5.77,7.02,4.30,45260.52,1137224.575,"357 Hanson Wall Apt. 560
Franklinport, SD 42641-3719"
74130.61,6.92,8.27,3.24,49958.58,1881075.438,"925 Angel Prairie
West Craig, WI 18104"
67645.17,6.54,8.80,5.18,40734.06,1603201.048,"320 Davis Views Suite 997
Helenchester, NH 63476-9148"
63631.40,6.08,7.33,6.05,33108.12,1296610.532,"4374 Lang Vista
Lucasborough, MO 50846"
75172.23,5.27,7.47,6.27,43047.12,1540360.751,"36076 Sullivan Bypass Apt. 312
West Joshuaton, UT 00913"
76230.12,3.43,6.89,2.39,40690.51,1046957.117,"Unit 7452 Box 4798
DPO AP 50889-3558"
87307.05,5.61,5.14,3.36,46175.13,1545672.117,"24800 Bishop Road
East Kenneth, RI 45289"
61508.98,6.28,5.72,2.24,36962.81,857934.5478,"613 Shane Corner Apt. 918
Williamston, SD 29998-9846"
51187.42,7.99,5.91,3.24,48661.71,1298108,"5318 Jill Shoal Apt. 306
South Brenda, OR 81559"
78394.71,6.00,8.33,3.01,34267.20,1533017.307,"47372 Lopez Row
South Joanport, MP 21667-6700"
49409.67,7.12,7.54,3.17,27805.44,846841.4564,"03617 Schmitt Union Suite 386
Foxview, MN 03651"
73031.28,5.36,7.43,3.41,37994.33,1280199.295,"487 Patterson Avenue Suite 022
Matthewville, NC 71929-5385"
70872.18,6.39,6.62,3.06,27501.00,1214334.973,"2053 Hammond Squares Apt. 536
Hudsonhaven, CA 05367-6944"
76714.65,5.70,6.55,3.44,31534.31,1206539.666,"70742 Deborah Islands Apt. 312
Johnsonmouth, VI 76330-8480"
59417.55,4.43,7.13,4.32,47119.04,1031385.455,"78344 Janet Groves
North Jamesbury, MO 47010-9593"
75474.97,8.45,7.21,6.11,24034.63,1715435.991,"Unit 4217 Box 2866
DPO AE 50558"
67814.42,6.33,5.96,4.37,35103.00,1223432.84,"4737 Maynard Knoll Apt. 690
Dawsonville, KY 22654-0782"
75706.68,6.65,6.96,4.19,30523.42,1530848.094,"3638 Michael Park Apt. 771
Dawsonstad, WA 90188"
86939.84,4.36,7.56,4.05,40702.61,1404435.505,"124 Elizabeth Extension
Christianville, TX 99465-7538"
70825.70,6.20,6.85,3.10,46508.43,1603944.38,"32828 Samuel Island
West Danielleburgh, MH 39771"
64750.78,5.92,5.76,4.06,54048.34,1167918.059,"187 Preston Union Suite 360
Smithbury, RI 52550"
54649.24,5.76,7.87,4.10,35497.43,1048135.754,"454 Anderson Overpass
Thomasmouth, DC 69438-5419"
88768.26,4.76,5.58,4.45,39144.95,1563193.097,"4268 James Island
Zunigaburgh, CA 76077-3559"
79036.11,5.65,6.69,2.50,45828.22,1512578.553,"115 Jones Fort Suite 754
New Melissa, MO 45810-2951"
71131.38,6.31,7.79,4.35,39414.33,1632942.316,"22309 Warner Trail Apt. 492
Lake David, OR 84108"
62175.02,5.37,6.57,4.31,31317.60,1017722.998,"PSC 1376, Box 6181
APO AA 68346"
64725.07,6.66,7.31,4.22,46202.05,1619829.096,"22738 Jillian Turnpike
Dorothyberg, NM 08541"
77013.18,7.40,7.52,5.23,43432.88,1890056.385,"80738 Griffin Mount
Rileyville, AL 37698-7817"
82337.60,5.95,8.71,4.36,41186.11,1902118.699,"7786 Mark Brooks Suite 913
Christopherchester, AS 28777-4081"
66778.10,6.27,7.42,3.14,35399.21,1338247.93,"USNV Cummings
FPO AE 92412-2566"
94459.70,6.16,8.70,3.05,33515.83,2081869.284,"03325 Dawn Mills Suite 936
Markshire, AZ 71469-5209"
61436.92,5.54,6.22,2.21,42032.61,868713.4367,"96230 Alexis Heights Suite 279
Gregport, WV 57769-3580"
48507.31,6.17,5.86,4.45,36395.89,603374.0391,"5841 Adams Lights Apt. 708
Rickeyland, MA 38921-6757"
56184.68,6.79,8.70,3.04,24328.41,1182670.135,"42738 Nicole Stream Suite 699
Port Daniel, PA 75438"
88273.21,6.68,7.82,5.09,19686.48,1557075.422,"USNS Howard
FPO AE 20908"
69650.59,4.81,8.01,4.25,48017.37,1574582.091,"140 Juarez Hills Suite 432
Valeriefort, SC 83268"
55585.65,5.00,6.71,4.11,27042.63,530613.7956,"Unit 0229 Box 2372
DPO AE 05698"
75766.12,6.41,8.57,5.23,30776.53,1669558.847,"204 Hicks Shore
Brownbury, ME 55436"
62676.91,5.86,8.48,6.12,32487.41,1191968.52,"76972 Maria Plain Suite 920
Melindaville, CO 89862-9534"
68535.89,5.16,6.00,2.00,32770.83,842296.2673,"8329 Christopher Landing
Amberburgh, ND 35920-4040"
66786.97,6.26,6.35,4.24,33390.91,1111108.501,"028 Klein Green Apt. 140
Stephenburgh, OR 03226-6959"
57979.00,7.40,6.56,4.02,35553.52,1180325.499,"2276 Williams Fords
Jordanstad, MI 77586"
66435.50,6.17,8.02,6.38,59599.34,1575966.553,"5420 Allen Forges
South Mark, IN 23053"
78406.54,6.85,7.52,3.34,37544.37,1735992.339,"2243 Cohen Haven Suite 843
East Annaborough, WA 63461-6560"
77287.17,5.60,5.55,4.50,35041.73,1144711.177,"2323 Jonathon Lodge
Lake Ashley, WV 40500-8885"
60285.95,5.28,6.75,3.49,34769.23,891200.8623,"90376 Angela Parkway
West Daisy, NH 27808-9481"
65363.75,6.75,9.26,4.11,48714.69,1775531.404,"801 Jeremy Burgs Apt. 796
Lake Peterfurt, WY 60366"
